id,target
000bf832cae9ff1,0.051354945
000c74cc71a1140,0.5907352
000f5f9851161d3,0.050783295
000f7499e95aba6,0.10346301
00133ce6ec257f9,0.041037224
0014926d972f4f5,0.028955827
0014e523a391acf,0.24060854
0015d7e2d516140,0.03456976
001891be58f53d4,0.13115254
001bb1d7a769e7c,0.06880979
001bbef94e70824,0.056785163
0021c680a8d59e9,0.88559806
0022e30fd1ebe55,0.03382622
00253c0f136e834,0.06957419
00254afb7e880dc,0.04587835
0025ed1285820e7,0.29220805
0026e4e93a2b4fe,0.12419069
0029a34b563d964,0.05724934
002a40e35cb4963,0.13789465
002a62a9b6d192c,0.048701562
002b9aecde40ab0,0.08438663
002b9bc62409279,0.05855413
002c8276e93da37,0.995517
002ff8e930177de,0.94359666
00314d4632fe872,0.999978
00317106f0d7fbd,0.055382274
0032149f874e62d,0.075516865
003240ddd6178fd,0.08927103
00325ca34e63626,0.07929419
0033557bf4fe56a,0.36801687
003413d1a8d077e,0.048619807
0036dda5186a1bc,0.07534274
003d8b8446088f3,0.06086421
003f09c38b26c42,0.04687707
0040bb451274bb2,0.99974066
0040c0c4d81e49a,0.0021551393
004322758602488,0.03336107
00446eff14fbbd8,0.038394097
004592bc2778a95,0.059739303
004740044e941a0,0.99978817
0047fc1584f170d,0.060380634
0048eba7107927e,0.081180334
004b722eb2ba835,0.017407382
004d1e194398974,0.0023752004
004d5f4e9521db6,0.06319702
004e25537986ac4,0.069435015
004f442182fff78,0.094542906
005271243f7c898,0.04345898
00535a55fe98987,0.102307975
0053fdcb72c344b,0.2594753
00552c1f1d86a9a,0.04983542
0055d69940545dc,0.13988978
0056c8073708b20,0.042363893
005b1167b329950,0.9988369
005b37fbd01f73b,0.9997098
005c4df6fa41056,0.056190856
005d0ff164f2915,0.051854454
005e415ae551799,0.062883295
005e897502b26f5,0.018423973
005ecf53820e43a,0.9997014
005ef092e54e078,0.20537455
005fab671f50a1c,0.05115655
006316a2f05abe0,0.101383135
00651188447ed04,0.038380884
006898e53c9aa8d,0.054781735
0068b35697d2a92,0.02923679
006ae0147f32e31,0.3792184
006c5e411276ce2,0.033706617
006e25bf40d5ccd,0.99708444
006eb89d02f12a4,0.10295944
006f093cbe14961,0.65413004
006fa6aa2e919fc,0.08082616
00725210b735603,0.28322747
00755724c13fc0e,0.13739267
00763a406348dcf,0.9999127
0076d2eafa09de4,0.9997348
0078517a59a3cdb,0.14387491
007a3e1eb788310,0.09191264
007bf72d860e3c1,0.9928788
007e50ffe9e9499,0.08044629
007faa1ee0970ae,0.06339732
00829a9f070cedc,0.09830265
00837447af491ea,0.99996215
00839672bb1f293,0.04956394
00844b07371b7a8,0.9829049
0085add05816486,0.04821428
00875bd9e4b440f,0.054778736
00914df5426ec41,0.07363123
