id,target
000bf832cae9ff1,0.073441185
000c74cc71a1140,0.2592911
000f5f9851161d3,0.06117162
000f7499e95aba6,0.17160062
00133ce6ec257f9,0.058139585
0014926d972f4f5,0.044692107
0014e523a391acf,0.08216707
0015d7e2d516140,0.04091072
001891be58f53d4,0.21094756
001bb1d7a769e7c,0.08029423
001bbef94e70824,0.065397754
0021c680a8d59e9,0.7306381
0022e30fd1ebe55,0.045335807
00253c0f136e834,0.083867446
00254afb7e880dc,0.06725859
0025ed1285820e7,0.10360178
0026e4e93a2b4fe,0.11381868
0029a34b563d964,0.07553757
002a40e35cb4963,0.08032131
002a62a9b6d192c,0.08378839
002b9aecde40ab0,0.089726515
002b9bc62409279,0.05600604
002c8276e93da37,0.8331696
002ff8e930177de,0.5653821
00314d4632fe872,0.88675904
00317106f0d7fbd,0.06740072
0032149f874e62d,0.07918806
003240ddd6178fd,0.099313594
00325ca34e63626,0.08620219
0033557bf4fe56a,0.25123346
003413d1a8d077e,0.078117654
0036dda5186a1bc,0.07943097
003d8b8446088f3,0.09625514
003f09c38b26c42,0.06722966
0040bb451274bb2,0.85916615
0040c0c4d81e49a,0.0053182384
004322758602488,0.044845857
00446eff14fbbd8,0.04303611
004592bc2778a95,0.079982206
004740044e941a0,0.9483261
0047fc1584f170d,0.06446268
0048eba7107927e,0.11941659
004b722eb2ba835,0.037212387
004d1e194398974,0.0041131773
004d5f4e9521db6,0.07444206
004e25537986ac4,0.07198174
004f442182fff78,0.09881983
005271243f7c898,0.07987503
00535a55fe98987,0.10149683
0053fdcb72c344b,0.19612263
00552c1f1d86a9a,0.08754088
0055d69940545dc,0.08936155
0056c8073708b20,0.0300451
005b1167b329950,0.7278111
005b37fbd01f73b,0.71935284
005c4df6fa41056,0.06496718
005d0ff164f2915,0.063577056
005e415ae551799,0.08759149
005e897502b26f5,0.030261807
005ecf53820e43a,0.9487769
005ef092e54e078,0.114128985
005fab671f50a1c,0.042220764
006316a2f05abe0,0.085660756
00651188447ed04,0.06360485
006898e53c9aa8d,0.08369051
0068b35697d2a92,0.046804085
006ae0147f32e31,0.17389217
006c5e411276ce2,0.047840465
006e25bf40d5ccd,0.6690655
006eb89d02f12a4,0.1278223
006f093cbe14961,0.3881572
006fa6aa2e919fc,0.08218847
00725210b735603,0.092327826
00755724c13fc0e,0.12897252
00763a406348dcf,0.76539844
0076d2eafa09de4,0.84644705
0078517a59a3cdb,0.074461535
007a3e1eb788310,0.078049295
007bf72d860e3c1,0.5818833
007e50ffe9e9499,0.101610824
007faa1ee0970ae,0.08759633
00829a9f070cedc,0.27040008
00837447af491ea,0.8738133
00839672bb1f293,0.06252937
00844b07371b7a8,0.89391124
0085add05816486,0.081030786
00875bd9e4b440f,0.06698903
00914df5426ec41,0.10227923
00918b7ed237ee6,0.07957287
00968af3e3d4d88,0.06336379
0096f098e4a7859,0.0806647
009929e746d74da,0.03310085
0099662c394e3b3,0.404666
009cc1b9e8b4439,0.09068671
009d9146cd229c1,0.8278129
009dc4627b81687,0.093033254
009e8be12bc19b0,0.5878085
009f1005ca5f9df,0.035110183
009f332e4dbdc56,0.036759213
00a8d2538f120ae,0.69546276
00a9da79c5d25c8,0.10946877
00aaba868e96c0b,0.80433685
00ac200fca385d0,0.06593792
00ac8dfbe96930c,0.10005812
00afa7d72e5fc0c,0.6781453
00b7d2259828c00,0.04620062
00b8c818c79735c,0.0754029
00bab9c25ece211,0.09011312
00bb353964cf89d,0.10530132
00bc20b0c93d9a7,0.094164595
00bc77d80230235,0.79267484
00c02deddad45c2,0.7804946
00c0a3fb05774a1,0.11108991
00c5f6b8c06ce6b,0.4134513
00c8490baee2ee1,0.07212901
00cc0d20ae4e03b,0.053423554
00cef221d85646d,0.062073536
00d45e3b9067261,0.08182199
00d6f16f8d2e041,0.8133882
00d740221344219,0.39445716
00d740bb89c8e9a,0.0810961
00d7e7401d96873,0.06618642
00d9de95f03c93a,0.042732164
00d9dfc6a3734ff,0.07717445
00dbbde4ea3586a,0.048345655
00dc1db87ad101f,0.08944502
00dc22cf14a908e,0.091251224
00e42bcc5780854,0.20112762
00e46ee58140648,0.11435324
00e5457e0e3fbcb,0.94891965
00e6cd4757a7d51,0.8367211
00e8043beae0254,0.84904677
00e83a0cd0dd43b,0.074563175
00e8e6d83b9a09d,0.06822158
00ee020b7502c01,0.10198817
00ee8f8c73c6f3f,0.040451996
00f75589c203627,0.01603578
00f8584aa55a0ba,0.10283789
00fadba0fa46fdc,0.068886414
00fce3d8512a0f0,0.7075433
00fd31bc2ae5880,0.096666634
00ff7f8d03e1117,0.05048607
00ff9e7332c2ede,0.07966932
01005ad268ba417,0.053139884
0100a97fe54d3cb,0.11681238
0101875cc9bd555,0.72148514
01049b1e53493e1,0.04410454
0104a0c1ef69201,0.08008725
0104e7f7a71a540,0.031226316
010514bc3cb20c4,0.06985344
0105eb2a545fc83,0.90327775
010635daf9d022e,0.81670415
01069a0cfdcb37b,0.10301198
0106d34d1ecbefb,0.0149615025
010ae30a4747e3a,0.17151198
010c74f84d27155,0.088164285
