id,target
000bf832cae9ff1,0.054696716
000c74cc71a1140,0.19382775
000f5f9851161d3,0.053559005
000f7499e95aba6,0.1931818
00133ce6ec257f9,0.05671956
0014926d972f4f5,0.04344155
0014e523a391acf,0.059938293
0015d7e2d516140,0.048356954
001891be58f53d4,0.1539925
001bb1d7a769e7c,0.0795238
001bbef94e70824,0.064678505
0021c680a8d59e9,0.6298234
0022e30fd1ebe55,0.045303006
00253c0f136e834,0.14341085
00254afb7e880dc,0.06593911
0025ed1285820e7,0.23426941
0026e4e93a2b4fe,0.09060274
0029a34b563d964,0.066331826
002a40e35cb4963,0.09749294
002a62a9b6d192c,0.07327517
002b9aecde40ab0,0.10532061
002b9bc62409279,0.060679562
002c8276e93da37,0.82833785
002ff8e930177de,0.5169059
00314d4632fe872,0.88277406
00317106f0d7fbd,0.06293307
0032149f874e62d,0.072669104
003240ddd6178fd,0.10753373
00325ca34e63626,0.0881686
0033557bf4fe56a,0.22812906
003413d1a8d077e,0.06929462
0036dda5186a1bc,0.07273324
003d8b8446088f3,0.07806728
003f09c38b26c42,0.07043095
0040bb451274bb2,0.8171393
0040c0c4d81e49a,0.0047564255
004322758602488,0.03926847
00446eff14fbbd8,0.08511904
004592bc2778a95,0.06862887
004740044e941a0,0.9323009
0047fc1584f170d,0.06462394
0048eba7107927e,0.10403092
004b722eb2ba835,0.036285084
004d1e194398974,0.004475086
004d5f4e9521db6,0.079427935
004e25537986ac4,0.06575057
004f442182fff78,0.0861625
005271243f7c898,0.06077192
00535a55fe98987,0.21512172
0053fdcb72c344b,0.08557557
00552c1f1d86a9a,0.09278309
0055d69940545dc,0.0968488
0056c8073708b20,0.046729
005b1167b329950,0.79066414
005b37fbd01f73b,0.7196161
005c4df6fa41056,0.071483895
005d0ff164f2915,0.06372481
005e415ae551799,0.06844295
005e897502b26f5,0.023908477
005ecf53820e43a,0.9503832
005ef092e54e078,0.084263116
005fab671f50a1c,0.035479963
006316a2f05abe0,0.086883485
00651188447ed04,0.054665226
006898e53c9aa8d,0.05304969
0068b35697d2a92,0.045397215
006ae0147f32e31,0.12087873
006c5e411276ce2,0.0507842
006e25bf40d5ccd,0.73611146
006eb89d02f12a4,0.08836404
006f093cbe14961,0.5944003
006fa6aa2e919fc,0.08712663
00725210b735603,0.056266915
00755724c13fc0e,0.10531722
00763a406348dcf,0.7881101
0076d2eafa09de4,0.8617114
0078517a59a3cdb,0.078458175
007a3e1eb788310,0.07175855
007bf72d860e3c1,0.3991651
007e50ffe9e9499,0.08505368
007faa1ee0970ae,0.08157341
00829a9f070cedc,0.1776289
00837447af491ea,0.92693555
00839672bb1f293,0.05562569
00844b07371b7a8,0.90856534
0085add05816486,0.07688649
00875bd9e4b440f,0.07575859
00914df5426ec41,0.08357497
00918b7ed237ee6,0.08985245
00968af3e3d4d88,0.071341194
0096f098e4a7859,0.063315526
009929e746d74da,0.034029163
0099662c394e3b3,0.14693086
009cc1b9e8b4439,0.08242862
009d9146cd229c1,0.82823336
009dc4627b81687,0.07557452
009e8be12bc19b0,0.32066813
009f1005ca5f9df,0.03133271
009f332e4dbdc56,0.18642457
00a8d2538f120ae,0.5616172
00a9da79c5d25c8,0.08246265
00aaba868e96c0b,0.8270852
00ac200fca385d0,0.066775486
00ac8dfbe96930c,0.09446927
00afa7d72e5fc0c,0.7469961
00b7d2259828c00,0.04177404
00b8c818c79735c,0.07142208
00bab9c25ece211,0.094970554
00bb353964cf89d,0.06319137
00bc20b0c93d9a7,0.07307669
00bc77d80230235,0.79586905
00c02deddad45c2,0.74773157
00c0a3fb05774a1,0.072313614
00c5f6b8c06ce6b,0.672132
00c8490baee2ee1,0.07188732
00cc0d20ae4e03b,0.0640113
00cef221d85646d,0.06586083
00d45e3b9067261,0.081398316
00d6f16f8d2e041,0.7369234
00d740221344219,0.15950093
00d740bb89c8e9a,0.07794401
00d7e7401d96873,0.058999855
00d9de95f03c93a,0.043159515
00d9dfc6a3734ff,0.18438917
00dbbde4ea3586a,0.0482884
00dc1db87ad101f,0.075236954
00dc22cf14a908e,0.08204211
00e42bcc5780854,0.17708054
00e46ee58140648,0.07508871
00e5457e0e3fbcb,0.94261074
00e6cd4757a7d51,0.8340411
00e8043beae0254,0.8854472
00e83a0cd0dd43b,0.07015241
00e8e6d83b9a09d,0.06395798
00ee020b7502c01,0.11035293
00ee8f8c73c6f3f,0.03572782
00f75589c203627,0.020199379
00f8584aa55a0ba,0.12786989
00fadba0fa46fdc,0.0639704
00fce3d8512a0f0,0.7796264
00fd31bc2ae5880,0.07942946
00ff7f8d03e1117,0.048962794
00ff9e7332c2ede,0.09557797
01005ad268ba417,0.057548117
0100a97fe54d3cb,0.08381147
0101875cc9bd555,0.86932623
01049b1e53493e1,0.038322307
0104a0c1ef69201,0.07462536
0104e7f7a71a540,0.024949666
010514bc3cb20c4,0.068121895
0105eb2a545fc83,0.8911482
010635daf9d022e,0.8217424
01069a0cfdcb37b,0.076551184
0106d34d1ecbefb,0.020977493
010ae30a4747e3a,0.302188
010c74f84d27155,0.080471694
01112200e8c8388,0.07854624
0117fc325ceb62c,0.8645031
01194fc08920bd6,0.04932547
011cac8258ba975,0.70102525
011e8597ae68ba7,0.06296927
011ea7d1bc83acb,0.03770584
011fe26d48fcb77,0.09379018
01201fc38c67f8b,0.07404871
0121106d490a45d,0.0454626
012186303c6ac57,0.07885418
0121c2c599d0079,0.06903336
012293c3625b269,0.04634606
0123711b6e74bdf,0.10156958
0125c559545f119,0.06710172
012913056a1e636,0.87921154
0129788c483fed5,0.095865935
012bec78bdba901,0.08226896
012db914bdc2b61,0.71539044
012fb1f92fb6399,0.23267658
01303d1db60bdd2,0.07694748
01343438a7b0eec,0.28703663
01375bc99a16b27,0.0218093
013a6ba7d0f7720,0.03759377
013a82dfdce6ed2,0.11235811
013a9dd2e7705c0,0.08014153
013b22612f4ab57,0.057250433
013c44638a4f00a,0.9123827
013c7d0572053b8,0.08258872
013e894bba5540b,0.73204106
01413b9bb03409f,0.51291525
0142256221c634d,0.08141137
0143f7f72c7b69f,0.06601285
0146120f9c854b7,0.059545677
0147d7ce913fbc0,0.06358488
0148f51fb2b8fb7,0.10089381
014a8e41237b42e,0.06025936
014b4e029b2c994,0.056207497
014d8af92036749,0.87997484
014da31a62bbc44,0.06344699
014f66dc5692f54,0.05917505
01515c48b1aed5f,0.57202697
01552658815b8c5,0.09014373
01579e2d41d137c,0.050788127
015cc564c196c57,0.23607223
015d4386b7af107,0.0738447
015df046433ede9,0.07990901
015ecceb96bda26,0.06882687
015f6fbf057f8ef,0.06395868
016031954d26309,0.078796804
0163eda054cf17e,0.07325077
01665dd69f6e874,0.6818609
0166d7ef763447b,0.76764363
016b3078f0faa66,0.08545997
016c1184db6bcb3,0.10057225
016e14737fcb24e,0.057204872
016e8381d2a2670,0.7992735
0170a6b6f44e167,0.07334538
0170ca22392ffd5,0.07952179
01745682b307973,0.049565278
0178f3858ecb341,0.7236674
017cdeb3e599c09,0.09621969
017e2298a1db23d,0.07405058
017e7058e4140f7,0.031413086
017fe1821051b5e,0.08194727
0181c22e89812f2,0.07463424
0181edeedd89151,0.061338533
018288bb774ccc8,0.079955906
018342a42489f2a,0.089632645
0187e123ff60df7,0.5282922
018a9354697b16a,0.31404966
018ddcdd2a258f5,0.07259035
018ded3ec08c637,0.07692454
018ea36687a9d27,0.024479039
019175295f75c0d,0.07978936
0193659b805cc03,0.0574521
01938b548efbae6,0.092746906
0196643df7adaa1,0.075235516
019a6a7f00d8cc1,0.06919351
019e3a0ea7332ef,0.096170604
01a05d794a81e48,0.0759549
01a0c72090ccd41,0.04509276
01a45a5a951fa10,0.842831
01a54adfdcd7382,0.077059925
01a5ca3088d67f6,0.076406136
01a603ffb3f53e0,0.04537532
01a68a0d3eb9dc2,0.058513183
01a96d836474db1,0.2133979
01aa887409922d2,0.1156268
01af514515d80b5,0.041862212
01b152193ba798b,0.5766176
01b18a05c06aa8a,0.2494221
01b1cbda421f414,0.8909807
01b2b4f99d6eae2,0.063803695
01b2b50c0274725,0.031361114
01b4c4c9efc93e8,0.07110622
01b50a0ad25fc54,0.046708714
01b5b67775e0fd9,0.0037201825
01b61c677c6734e,0.068605036
01b9a6b828fa4ab,0.0838117
01b9b751da7066d,0.07267185
01bb4ee7366c8a2,0.67087406
01bd3df298c9ef9,0.38516873
01bd6e743a70bf5,0.1998019
01be0ef239286db,0.8875083
01be3708582d4b7,0.07590661
01c02813a10df1f,0.33268103
01c0cb4da96a165,0.020597955
01c107ac2836a7c,0.08328112
01c1a244ed83bd5,0.082355864
01c2c5626aa157b,0.67606145
01c33022dec7694,0.042765934
01c84b428b045e3,0.073249355
01cccc43bf6c275,0.7642246
01ccfa8a5881551,0.36993328
01cdbfacd5831fe,0.112923585
01d22c4bd65d74d,0.08924794
01d4370ee7c2f22,0.06655534
01d5572e733d1f9,0.61944884
01d947a18192e9b,0.070579484
01d9723d88e4172,0.056568574
01dba6222c14320,0.030620182
01dc3cf72668425,0.022474974
01dcd3a98384f43,0.0761113
01dd54bdb9977dc,0.0706396
01deb435768251c,0.077351764
01df8dcf90c0d12,0.111347474
01dffb0703260e3,0.08219401
01e25e47f657aac,0.31154868
01e382cb289c6b0,0.51681864
01e3a88280043e2,0.036858916
01e4255586a2d2e,0.06931622
01e4e6180cfdc98,0.091946945
01ebbc917864662,0.060509086
01ee5568435941f,0.3106693
01f0b0f601dc025,0.08375756
01f1834cb2c9773,0.61863005
01f1ebbdbb40d1f,0.10584334
01f40e200919c1b,0.022495927
01f4673a975afaa,0.061650775
01f69f412a38a97,0.045273673
01f7d77c7c7d61e,0.09112166
01f8c4a9c45f344,0.08090806
01f8dee26b96467,0.07035712
01f96224388c616,0.06641801
01fb34510df4e94,0.08396242
01fc8248d9b5f5e,0.070792414
01fdb89bad7938c,0.07858439
01fdf6bcd02a6c3,0.8416216
01ff48acd63634a,0.85231847
0200e3e8b512e27,0.07656111
020287a2858b83c,0.014785183
0202bc82cccac02,0.055061292
020523a3bc545a5,0.06676737
0206ab6118e952d,0.026720246
0208cd010ec9d5e,0.07277483
020aa005903770f,0.07916589
020bf34f68d0271,0.053907633
020e8f9f1658b2e,0.2714117
02138a0c4afb1fb,0.06001228
02147bf5674c0ab,0.055225533
0217b255477b921,0.12983438
0218b0f4be4a6e6,0.0748377
0219d1c72022906,0.0683831
02211af6c74241e,0.07063745
0221525cee42744,0.07121684
02218fb1c844408,0.056240775
02244b244889a95,0.08454827
0229d0631b29b98,0.05614506
022ddc2fa2d7e0b,0.8432745
022e53cbc12ae17,0.06295117
022e62b79bce820,0.041348863
022ebfc24ca64f2,0.08884942
022f254f49e8a4d,0.027669841
022fea213e6199e,0.329162
023040b7f9a5c74,0.034386493
02306f33f0db7d4,0.04963056
023112316902bb6,0.7341143
02335bd9fe12d47,0.50346744
0236d1d27c1e42c,0.08728777
0238cfb1839e598,0.6346516
023c54a0133624d,0.07621749
023d854e77306f4,0.0726936
023d990fc74fa08,0.097848736
0241292a710749b,0.050325345
02413ad159fc5a9,0.061285608
0242305433b5c18,0.04437684
024445e3f5476a6,0.08975374
024547d04924f4b,0.08076377
0245c2e29b1a1e0,0.0789888
024795b3135ea65,0.049535323
0249ae01921f8de,0.09774101
024b0d7059e4cb6,0.08785305
024b59b5361a847,0.052824367
024b8089ea7a610,0.73913085
024bf3ae4dbea59,0.018250372
024c69499e60544,0.08219607
024c83b7ddbd6bb,0.7563996
024e93d3438eb20,0.098179325
02566c3dd06d4cf,0.07418193
0257e0b800596d5,0.031530637
02581d01d528bd4,0.07484629
0259cd0c161659f,0.069558844
025f29ed8da6d20,0.08079934
025f68d5586ee96,0.05389719
02608d62c15808e,0.07096287
0260c9d2dcc6c87,0.702682
0264bd44e11a4f4,0.04973182
0264e3bbac2fe3a,0.038207788
026562cd26e79d7,0.04759219
0266d66a13a8e03,0.0808374
0266dc1f9228795,0.08016928
0267a10fb419762,0.06043462
026a594f3210f7d,0.030851107
026b45482dbd5cf,0.07146689
026b5c4a54c6047,0.06192688
026cf224ba3faa5,0.7783915
026e397f223b43a,0.064418495
026ffbfdcab66a3,0.83008367
02771c9f7b2b3d4,0.061028212
027ab53806364d8,0.052876215
