id,target
000bf832cae9ff1,0.057818666
000c74cc71a1140,0.23916964
000f5f9851161d3,0.041115183
000f7499e95aba6,0.1216172
00133ce6ec257f9,0.054361686
0014926d972f4f5,0.042027786
0014e523a391acf,0.101012886
0015d7e2d516140,0.023713715
001891be58f53d4,0.10256742
001bb1d7a769e7c,0.09378932
001bbef94e70824,0.062768586
0021c680a8d59e9,0.58544827
0022e30fd1ebe55,0.04646263
00253c0f136e834,0.11490409
00254afb7e880dc,0.056874774
0025ed1285820e7,0.57429427
0026e4e93a2b4fe,0.08190539
0029a34b563d964,0.053533282
002a40e35cb4963,0.107472286
002a62a9b6d192c,0.06726653
002b9aecde40ab0,0.18713424
002b9bc62409279,0.07045695
002c8276e93da37,0.9977515
002ff8e930177de,0.93930805
00314d4632fe872,0.9998
00317106f0d7fbd,0.05626998
0032149f874e62d,0.067996226
003240ddd6178fd,0.080267504
00325ca34e63626,0.09350033
0033557bf4fe56a,0.8320053
003413d1a8d077e,0.05959234
0036dda5186a1bc,0.075412735
003d8b8446088f3,0.053366557
003f09c38b26c42,0.049398933
0040bb451274bb2,0.9988304
0040c0c4d81e49a,0.002518957
004322758602488,0.023868268
00446eff14fbbd8,0.049302116
004592bc2778a95,0.056841847
004740044e941a0,0.9991728
0047fc1584f170d,0.046473518
0048eba7107927e,0.110844046
004b722eb2ba835,0.021351382
004d1e194398974,0.00051944243
004d5f4e9521db6,0.072297946
004e25537986ac4,0.055932596
004f442182fff78,0.08564612
005271243f7c898,0.050618477
00535a55fe98987,0.16301414
0053fdcb72c344b,0.069372736
00552c1f1d86a9a,0.076723546
0055d69940545dc,0.13379815
0056c8073708b20,0.06684389
005b1167b329950,0.99898386
005b37fbd01f73b,0.99975526
005c4df6fa41056,0.05607204
005d0ff164f2915,0.047693275
005e415ae551799,0.061860587
005e897502b26f5,0.025787048
005ecf53820e43a,0.99986696
005ef092e54e078,0.092899255
005fab671f50a1c,0.04058724
006316a2f05abe0,0.07903648
00651188447ed04,0.026603438
006898e53c9aa8d,0.054751955
0068b35697d2a92,0.053427525
